;created_at;id;id_str;text;truncated;entities;metadata;source;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;user;geo;coordinates;place;contributors;is_quote_status;retweet_count;favorite_count;favorited;retweeted
0;Sat Jul 31 15:57:57 +0000 2021;1421500387362844673;1421500387362844673;@arlizaedits eu to lendo arquivos Nardoni kkkkk;False;{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'arlizaedits', 'name': 'Arlizinha 💎💍', 'id': 1286360755814768640, 'id_str': '1286360755814768640', 'indices': [0, 12]}], 'urls': []};{'iso_language_code': 'pt', 'result_type': 'recent'};"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";1.4214999788711977e+18;1421499978871197700;1.2863607558147686e+18;1286360755814768640;arlizaedits;{'id': 1237542670958047242, 'id_str': '1237542670958047242', 'name': 'julinha', 'screen_name': 'jreginaa_', 'location': '', 'description': '@SantosFC💍', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 91, 'friends_count': 154, 'listed_count': 1, 'created_at': 'Wed Mar 11 00:55:47 +0000 2020', 'favourites_count': 6107, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 359, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1416218990431645702/R1WZ1yY7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1416218990431645702/R1WZ1yY7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1237542670958047242/1621095745', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []};;;;;False;0;1;False;False
1;Sat Jul 31 15:55:10 +0000 2021;1421499686536499201;1421499686536499201;Ai to assistindo Anatomia do Crime... q revoltante o caso nardoni ... até arrepia;False;{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []};{'iso_language_code': 'pt', 'result_type': 'recent'};"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";;;;;;{'id': 1201829022671540224, 'id_str': '1201829022671540224', 'name': 'Tio Pabo', 'screen_name': 'stfabio_', 'location': 'Santo André, Brasil', 'description': 'Estou a passeio... \nhttps://t.co/zIH89inl1T\nhttps://t.co/aZQDhf6HJa (perfil do Dog)\nhttps://t.co/Y4tOpxtUeA', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/zIH89inl1T', 'expanded_url': 'http://instagram.com/stfabio', 'display_url': 'instagram.com/stfabio', 'indices': [20, 43]}, {'url': 'https://t.co/aZQDhf6HJa', 'expanded_url': 'http://www.instagram.com/doguin_bud', 'display_url': 'instagram.com/doguin_bud', 'indices': [44, 67]}, {'url': 'https://t.co/Y4tOpxtUeA', 'expanded_url': 'http://www.instagram.com/cozinha.fabio', 'display_url': 'instagram.com/cozinha.fabio', 'indices': [84, 107]}]}}, 'protected': False, 'followers_count': 1467, 'friends_count': 972, 'listed_count': 0, 'created_at': 'Tue Dec 03 11:42:34 +0000 2019', 'favourites_count': 13999, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 16063, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1370735034295009280/SgNPAv1m_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1370735034295009280/SgNPAv1m_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1201829022671540224/1593782719', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []};;;;;False;0;2;False;False
2;Sat Jul 31 15:38:56 +0000 2021;1421495602614054917;1421495602614054917;Esse advogado de defesa do Alexandre Nardoni e da Jatobá ta me dando muita raiva pqp;False;{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []};{'iso_language_code': 'pt', 'result_type': 'recent'};"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;;;{'id': 1237542670958047242, 'id_str': '1237542670958047242', 'name': 'julinha', 'screen_name': 'jreginaa_', 'location': '', 'description': '@SantosFC💍', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 91, 'friends_count': 154, 'listed_count': 1, 'created_at': 'Wed Mar 11 00:55:47 +0000 2020', 'favourites_count': 6107, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 359, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1416218990431645702/R1WZ1yY7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1416218990431645702/R1WZ1yY7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1237542670958047242/1621095745', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []};;;;;False;0;1;False;False
3;Sat Jul 31 08:39:40 +0000 2021;1421390092812406787;1421390092812406787;"P.S.: Fui atropelada p/ ""ente reprodutor""de minha filha, 3 meses após o parto.
Motivo? Não queria mais NADA com ele… https://t.co/8c9GAjCmg5";True;{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8c9GAjCmg5', 'expanded_url': 'https://twitter.com/i/web/status/1421390092812406787', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]};{'iso_language_code': 'pt', 'result_type': 'recent'};"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";1.4213900820329513e+18;1421390082032951298;7.15226642289963e+17;715226642289963008;Mathilde_Rocha;{'id': 715226642289963008, 'id_str': '715226642289963008', 'name': 'Mathilde 🇧🇷', 'screen_name': 'Mathilde_Rocha', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 6971, 'friends_count': 5256, 'listed_count': 2, 'created_at': 'Wed Mar 30 17:18:14 +0000 2016', 'favourites_count': 81633, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 91518, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1421185672782745601/bmZS_cEs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1421185672782745601/bmZS_cEs_normal.jpg', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []};;;;;False;0;0;False;False
4;Sat Jul 31 01:27:34 +0000 2021;1421281350557081615;1421281350557081615;@nardoni_lucca poxa, são tão lindos;False;{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nardoni_lucca', 'name': 'Lucca Nardoni🪐', 'id': 1032422529917480960, 'id_str': '1032422529917480960', 'indices': [0, 14]}], 'urls': []};{'iso_language_code': 'pt', 'result_type': 'recent'};"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";1.4212020903539016e+18;1421202090353901584;1.032422529917481e+18;1032422529917480960;nardoni_lucca;{'id': 1066189370661715968, 'id_str': '1066189370661715968', 'name': 'amandinha🧚🏻\u200d♀️', 'screen_name': '_amandamartins', 'location': 'Brasília, Brasil', 'description': 'alô cleytinho a casa caiu', 'url': 'https://t.co/hBQ4xPDXql', 'entities': {'url': {'urls': [{'url': 'https://t.co/hBQ4xPDXql', 'expanded_url': 'http://instagram.com/amandamg._', 'display_url': 'instagram.com/amandamg._', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 280, 'friends_count': 171, 'listed_count': 1, 'created_at': 'Sat Nov 24 04:38:49 +0000 2018', 'favourites_count': 31218, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21126, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1356017195537588226/gzB33xxm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1356017195537588226/gzB33xxm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1066189370661715968/1616345133', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []};;;;;False;0;0;False;False
